CCAA;Nombre CCAA;Cod_Provincia_INE;Cod_Provincia_Catastro;Nombre Provincia;Cod_Municipio_Ine_Corto;Cod_Municipio_Ine;Cod_Municipio_Catastro;Nombre Municipio_Ine;Nombre Municipio_Catastro;;;;;;;;
09;CATALUÑA;43;43;TARRAGONA;92;0923;93;MONT-ROIG DEL CAMP;MONT-ROIG DEL CAMP;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;137;1379;136;MONTSENY;MONTSENY;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;172;1727;174;MONTSERRAT;MONTSERRAT;;;;;;;;
04;ISLAS BALEARES;07;7;ILLES BALEARS;38;0380;38;Montuïri;MONTUIRI;;;;;;;;
01;ANDALUCIA;14;14;CÓRDOBA;44;0446;44;MONTURQUE;MONTURQUE;;;;;;;;
02;ARAGÓN;22;22;HUESCA;158;1587;218;MONZON;MONZON;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;108;1087;108;MONZON DE CAMPOS;MONZON DE CAMPOS;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;106;1066;107;MORA;MORA;;;;;;;;
02;ARAGÓN;44;44;TERUEL;158;1584;167;MORA DE RUBIELOS;MORA DE RUBIELOS;;;;;;;;
09;CATALUÑA;43;43;TARRAGONA;93;0939;94;MORA D'EBRE;MORA D'EBRE;;;;;;;;
09;CATALUÑA;43;43;TARRAGONA;94;0944;95;MORA LA NOVA;MORA LA NOVA;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;228;2289;233;MORADILLO DE ROA;MORADILLO DE ROA;;;;;;;;
07;CASTILLA LA MANCHA;13;13;CIUDAD REAL;58;0586;58;MORAL DE CALATRAVA;MORAL DE CALATRAVA;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;132;1327;154;MORAL DE HORNUEZ;MORAL DE HORNUEZ;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;94;0941;95;MORAL DE LA REINA;MORAL DE LA REINA;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;124;1244;138;MORAL DE SAYAGO;MORAL DE SAYAGO;;;;;;;;
01;ANDALUCIA;18;18;GRANADA;138;1383;140;MORALEDA DE ZAFAYONA;MORALEDA DE ZAFAYONA;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;128;1284;131;MORALEJA;MORALEJA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;89;0894;89;MORALEJA DE ENMEDIO;MORALEJA DE ENMEDIO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;95;0954;96;MORALEJA DE LAS PANADERAS;MORALEJA DE LAS PANADERAS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;134;1342;134;MORALEJA DE MATACABRAS;MORALEJA DE MATACABRAS;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;126;1260;140;MORALEJA DE SAYAGO;MORALEJA DE SAYAGO;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;125;1257;139;MORALEJA DEL VINO;MORALEJA DEL VINO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;96;0967;97;MORALES DE CAMPOS;MORALES DE CAMPOS;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;128;1282;142;MORALES DE REY;MORALES DE REY;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;129;1295;143;MORALES DE TORO;MORALES DE TORO;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;130;1309;144;MORALES DE VALVERDE;MORALES DE VALVERDE;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;127;1276;141;MORALES DEL VINO;MORALES DEL VINO;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;131;1316;145;MORALINA;MORALINA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;90;0908;90;MORALZARZAL;MORALZARZAL;;;;;;;;
11;GALICIA;36;36;PONTEVEDRA;32;0329;32;MORAÑA;MORAÑA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;204;2040;205;MORASVERDES;MORASVERDES;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;175;1759;176;MORATA DE JALON;MORATA DE JALON;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;176;1762;177;MORATA DE JILOCA;MORATA DE JILOCA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;91;0915;91;MORATA DE TAJUÑA;MORATA DE TAJUÑA;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;28;0281;28;MORATALLA;MORATALLA;;;;;;;;
07;CASTILLA LA MANCHA;19;19;GUADALAJARA;194;1945;226;MORATILLA DE LOS MELEROS;MORATILLA DE LOS MELEROS;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;109;1090;109;MORATINOS;MORATINOS;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;129;1297;132;MORCILLO;MORCILLO;;;;;;;;
03;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;38;0387;38;MORCIN;MORCIN;;;;;;;;
15;PAIS VASCO;01;1;ARABA/ÁLABA;39;0395;39;MOREDA DE ÁLAVA;MOREDA DE ÁLAVA;;;;;;;;
01;ANDALUCIA;18;18;GRANADA;909;9094;141;MORELABOR;MORELABOR;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;80;0803;80;MORELLA;MORELLA;;;;;;;;
07;CASTILLA LA MANCHA;19;19;GUADALAJARA;195;1958;227;MORENILLA;MORENILLA;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;174;1748;174;MORENTIN;MORENTIN;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;132;1321;146;MORERUELA DE LOS INFANZONES;MORERUELA DE LOS INFANZONES;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;133;1337;147;MORERUELA DE TABARA;MORERUELA DE TABARA;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;177;1778;178;MORES;MORES;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;66;0669;66;MORGA;MORGA;;;;;;;;
01;ANDALUCIA;14;14;CÓRDOBA;45;0459;45;MORILES;MORILES;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;205;2053;206;MORILLE;MORILLE;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;206;2066;207;MORIÑIGO;MORIÑIGO;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;207;2072;208;MORISCOS;MORISCOS;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;123;1237;201;MORON DE ALMAZAN;MORON DE ALMAZAN;;;;;;;;
01;ANDALUCIA;41;41;SEVILLA;65;0652;65;MORON DE LA FRONTERA;MORON DE LA FRONTERA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;208;2088;209;MORONTA;MORONTA;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;178;1784;179;MOROS;MOROS;;;;;;;;
11;GALICIA;36;36;PONTEVEDRA;33;0335;33;MOS;MOS;;;;;;;;
02;ARAGÓN;44;44;TERUEL;159;1597;168;MOSCARDON;MOSCARDON;;;;;;;;
02;ARAGÓN;44;44;TERUEL;160;1601;169;MOSQUERUELA;MOSQUERUELA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;92;0920;92;MOSTOLES;MOSTOLES;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;132;1322;141;MOTA DE ALTAREJOS;MOTA DE ALTAREJOS;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;133;1338;142;MOTA DEL CUERVO;MOTA DEL CUERVO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;97;0973;98;MOTA DEL MARQUES;MOTA DEL MARQUES;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;134;1343;143;MOTILLA DEL PALANCAR;MOTILLA DEL PALANCAR;;;;;;;;
07;CASTILLA LA MANCHA;02;2;ALBACETE;52;0523;52;MOTILLEJA;MOTILLEJA;;;;;;;;
01;ANDALUCIA;18;18;GRANADA;140;1400;142;MOTRIL;MOTRIL;;;;;;;;
05;ISLAS CANARIAS;35;35;PALMAS (LAS);13;1356;14;MOYA;MOYA;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;135;1356;144;MOYA;MOYA;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;179;1797;180;MOYUELA;MOYUELA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;209;2091;210;MOZARBEZ;MOZARBEZ;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;134;1348;157;MOZONCILLO;MOZONCILLO;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;180;1801;181;MOZOTA;MOZOTA;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;98;0989;99;MUCIENTES;MUCIENTES;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;110;1104;110;MUDA;MUDA;;;;;;;;
07;CASTILLA LA MANCHA;19;19;GUADALAJARA;196;1961;230;MUDUEX;MUDUEX;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;181;1818;182;MUEL;MUEL;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;134;1342;148;MUELAS DE LOS CABALLEROS;MUELAS DE LOS CABALLEROS;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;135;1355;149;MUELAS DEL PAN;MUELAS DEL PAN;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;175;1751;175;MUÉS;MUÉS;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;136;1368;150;MUGA DE SAYAGO;MUGA DE SAYAGO;;;;;;;;
11;GALICIA;15;15;CORUÑA (A);51;0510;52;MUGARDOS;MUGARDOS;;;;;;;;
11;GALICIA;32;32;OURENSE;51;0512;52;MUIÑOS;MUIÑOS;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;29;0294;29;MULA;MULA;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;68;0681;68;MUNDAKA;MUNDAKA;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;183;1839;184;MUNEBREGA;MUNEBREGA;;;;;;;;
07;CASTILLA LA MANCHA;02;2;ALBACETE;53;0539;53;MUNERA;MUNERA;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;69;0694;69;MUNGIA;MUNGIA;;;;;;;;
02;ARAGÓN;44;44;TERUEL;161;1618;170;MUNIESA;MUNIESA;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);98;0987;99;MUNILLA;MUNILLA;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;7;0078;7;MUNITIBAR-ARBATZEGI GERRIKAITZ;MUNITIBAR-ARBATZEGI GERRIKAITZ;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;129;1290;128;MUNTANYOLA;MUNTANYOLA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;135;1355;135;MUÑANA;MUÑANA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;136;1368;136;MUÑICO;MUÑICO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;138;1380;138;MUÑOGALINDO;MUÑOGALINDO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;139;1393;139;MUÑOGRANDE;MUÑOGRANDE;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;140;1407;140;MUÑOMER DEL PECO;MUÑOMER DEL PECO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;135;1351;158;MUÑOPEDRO;MUÑOPEDRO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;141;1414;141;MUÑOPEPE;MUÑOPEPE;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;142;1429;142;MUÑOSANCHO;MUÑOSANCHO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;143;1435;143;MUÑOTELLO;MUÑOTELLO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;136;1364;159;MUÑOVEROS;MUÑOVEROS;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;139;1398;138;MURA;MURA;;;;;;;;
11;GALICIA;27;27;LUGO;33;0333;33;MURAS;MURAS;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;176;1764;176;MURCHANTE;MURCHANTE;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;30;0308;30;MURCIA;MURCIA;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;184;1844;185;MURERO;MURERO;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;101;1015;103;MURIAS DE PAREDES;MURIAS DE PAREDES;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;124;1242;202;MURIEL DE LA FUENTE;MURIEL DE LA FUENTE;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;100;1006;101;Muriel;MURIEL DE ZAPARDIEL;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;125;1255;203;MURIEL VIEJO;MURIEL VIEJO;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;177;1770;177;MURIETA;MURIETA;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;185;1857;186;MURILLO DE GALLEGO;MURILLO DE GALLEGO;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);99;0990;100;MURILLO DE RIO LEZA;MURILLO DE RIO LEZA;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;178;1786;178;MURILLO EL CUENDE;MURILLO EL CUENDE;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;179;1799;179;MURILLO EL FRUTO;MURILLO EL FRUTO;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;91;0916;91;MURLA;MURLA;;;;;;;;
04;ISLAS BALEARES;07;7;ILLES BALEARS;39;0393;39;MURO;MURO;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);100;1004;101;MURO DE AGUAS;MURO DE AGUAS;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;92;0921;92;MURO DE ALCOY;MURO DE ALCOY;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);101;1011;102;MURO EN CAMEROS;MURO EN CAMEROS;;;;;;;;
11;GALICIA;15;15;CORUÑA (A);53;0531;54;MUROS;MUROS;;;;;;;;
03;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;39;0390;39;MUROS DE NALON;MUROS DE NALON;;;;;;;;
01;ANDALUCIA;18;18;GRANADA;141;1417;144;MURTAS;MURTAS;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;908;9085;908;MURUETA;MURUETA;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;180;1803;180;MURUZÁBAL;MURUZÁBAL;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;177;1770;179;MUSEROS;MUSEROS;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;71;0715;71;MUSKIZ;MUSKIZ;;;;;;;;
15;PAIS VASCO;20;20;GIPUZKOA;57;0570;57;MUTILOA;MUTILOA;;;;;;;;
15;PAIS VASCO;20;20;GIPUZKOA;56;0564;56;MUTRIKU;MUTRIKU;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;90;0909;90;MUTXAMEL;MUTXAMEL;;;;;;;;
11;GALICIA;15;15;CORUÑA (A);52;0525;53;MUXIA;MUXIA;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;67;0675;67;MUXIKA;MUXIKA;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;909;9098;909;NABARNIZ;NABARNIZ;;;;;;;;
01;ANDALUCIA;04;4;ALMERÍA;65;0656;65;NACIMIENTO;NACIMIENTO;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;127;1274;205;NAFRIA DE UCERO;NAFRIA DE UCERO;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);102;1026;103;NAJERA;NAJERA;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);103;1032;104;NALDA;NALDA;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;145;1459;183;NALEC;NALEC;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;107;1072;108;NAMBROCA;NAMBROCA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;178;1786;180;NAQUERA;NAQUERA;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;137;1375;146;NARBONETA;NARBONETA;;;;;;;;
11;GALICIA;15;15;CORUÑA (A);54;0546;55;NARON;NARON;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;144;1440;144;NARRILLOS DEL ALAMO;NARRILLOS DEL ALAMO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;145;1453;145;NARRILLOS DEL REBOLLAR;NARRILLOS DEL REBOLLAR;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;128;1280;207;NARROS;NARROS;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;211;2112;212;NARROS DE MATALAYEGUA;NARROS DE MATALAYEGUA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;149;1491;149;NARROS DE SALDUEÑA;NARROS DE SALDUEÑA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;147;1472;147;NARROS DEL CASTILLO;NARROS DEL CASTILLO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;148;1488;148;NARROS DEL PUERTO;NARROS DEL PUERTO;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;25;0254;233;NAUT ARAN;NAUT ARAN;;;;;;;;
03;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;40;0404;40;NAVA;NAVA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;213;2133;214;Nava de Béjar;NAVA BEJAR;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;152;1526;152;NAVA DE AREVALO;NAVA DE AREVALO;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;214;2148;215;NAVA DE FRANCIA;NAVA DE FRANCIA;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;138;1386;162;NAVA DE LA ASUNCION;NAVA DE LA ASUNCION;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;229;2292;235;NAVA DE ROA;NAVA DE ROA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;215;2151;216;NAVA DE SOTROBAL;NAVA DE SOTROBAL;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;153;1532;153;NAVA DEL BARCO;NAVA DEL BARCO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;101;1013;102;NAVA DEL REY;NAVA DEL REY;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;212;2127;213;NAVACARROS;NAVACARROS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;151;1511;151;NAVACEPEDILLA DE CORNEJA;NAVACEPEDILLA DE CORNEJA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;93;0936;93;NAVACERRADA;NAVACERRADA;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;130;1301;133;NAVACONCEJO;NAVACONCEJO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;154;1547;154;NAVADIJOS;NAVADIJOS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;155;1550;155;NAVAESCURIAL;NAVAESCURIAL;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;139;1399;163;NAVAFRIA;NAVAFRIA;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;109;1091;110;NAVAHERMOSA;NAVAHERMOSA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;156;1563;156;NAVAHONDILLA;NAVAHONDILLA;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;81;0810;81;NAVAJAS;NAVAJAS;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);104;1047;105;NAVAJUN;NAVAJUN;;;;;;;;
02;ARAGÓN;22;22;HUESCA;160;1604;222;NAVAL;NAVAL;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;157;1579;157;NAVALACRUZ;NAVALACRUZ;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;94;0941;94;NAVALAFUENTE;NAVALAFUENTE;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;95;0954;95;NAVALAGAMELLA;NAVALAGAMELLA;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;110;1105;111;NAVALCAN;NAVALCAN;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;96;0967;96;NAVALCARNERO;NAVALCARNERO;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;129;1293;209;NAVALENO;NAVALENO;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;216;2164;217;NAVALES;NAVALES;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;140;1403;164;NAVALILLA;NAVALILLA;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;141;1410;165;NAVALMANZANO;NAVALMANZANO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;158;1585;158;NAVALMORAL;NAVALMORAL;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;217;2170;218;NAVALMORAL DE BEJAR;NAVALMORAL DE BEJAR;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;131;1318;134;NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;111;1112;112;NAVALMORALEJO;NAVALMORALEJO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;159;1598;159;NAVALONGUILLA;NAVALONGUILLA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;160;1602;160;NAVALOSA;NAVALOSA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;161;1619;161;NAVALPERAL DE PINARES;NAVALPERAL DE PINARES;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;162;1624;162;NAVALPERAL DE TORMES;NAVALPERAL DE TORMES;;;;;;;;
07;CASTILLA LA MANCHA;13;13;CIUDAD REAL;59;0599;59;NAVALPINO;NAVALPINO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;163;1630;163;NAVALUENGA;NAVALUENGA;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;132;1323;135;NAVALVILLAR DE IBOR;NAVALVILLAR DE IBOR;;;;;;;;
10;EXTREMADURA;06;6;BADAJOZ;91;0917;91;NAVALVILLAR DE PELA;NAVALVILLAR DE PELA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;218;2186;219;NAVAMORALES;NAVAMORALES;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;114;1148;115;NAVAMORCUENDE;NAVAMORCUENDE;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;164;1645;164;NAVAQUESERA;NAVAQUESERA;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;140;1402;139;NAVARCLES;NAVARCLES;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;186;1860;187;NAVARDUN;NAVARDUN;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;142;1425;166;NAVARES DE AYUSO;NAVARES DE AYUSO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;143;1431;167;NAVARES DE ENMEDIO;NAVARES DE ENMEDIO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;144;1446;168;NAVARES DE LAS CUEVAS;NAVARES DE LAS CUEVAS;;;;;;;;
15;PAIS VASCO;01;1;ARABA/ÁLABA;41;0416;41;NAVARIDAS;NAVARIDAS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;165;1658;165;NAVARREDONDA DE GREDOS;NAVARREDONDA DE GREDOS;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;219;2199;220;NAVARREDONDA DE LA RINCONADA;NAVARREDONDA DE LA RINCONADA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;97;0973;97;NAVARREDONDA Y SAN MAMES;NAVARREDONDA Y SAN MAMES;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;166;1661;166;NAVARREDONDILLA;NAVARREDONDILLA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;179;1799;181;NAVARRES;NAVARRES;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);105;1050;106;NAVARRETE;NAVARRETE;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;167;1677;167;NAVARREVISCA;NAVARREVISCA;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;141;1419;140;NAVAS;NAVAS;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;230;2306;236;NAVAS DE BUREBA;NAVAS DE BUREBA;;;;;;;;
07;CASTILLA LA MANCHA;13;13;CIUDAD REAL;60;0603;60;NAVAS DE ESTENA;NAVAS DE ESTENA;;;;;;;;
07;CASTILLA LA MANCHA;19;19;GUADALAJARA;197;1977;233;Navas de Jadraque (Las);NAVAS DE JADRAQUE;;;;;;;;
07;CASTILLA LA MANCHA;02;2;ALBACETE;54;0544;54;NAVAS DE JORQUERA;NAVAS DE JORQUERA;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;145;1459;169;NAVAS DE ORO;NAVAS DE ORO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;904;9046;279;NAVAS DE RIOFRIO;NAVAS DE RIOFRIO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;146;1462;170;NAVAS DE SAN ANTONIO;NAVAS DE SAN ANTONIO;;;;;;;;
01;ANDALUCIA;23;23;JAÉN;63;0639;63;NAVAS DE SAN JUAN;NAVAS DE SAN JUAN;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;133;1339;136;NAVAS DEL MADROÑO;NAVAS DEL MADROÑO;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;99;0992;99;NAVAS DEL REY;NAVAS DEL REY;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;181;1810;181;NAVASCUÉS;NAVASCUÉS;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;221;2210;222;NAVASFRIAS;NAVASFRIAS;;;;;;;;
09;CATALUÑA;17;17;GIRONA;111;1117;118;NAVATA;NAVATA;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;169;1696;169;NAVATALGORDO;NAVATALGORDO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;170;1700;170;NAVATEJARES;NAVATEJARES;;;;;;;;
